	label	name	rawTweet	tweet_id	postTweet	keyN
2131	0	Deb_Tiva	RT @JRubinBlogger: One of biggest changes for Biden team is what you don't hear: No attacking prosecutors for investigating Hunter, no fing…	1336891290122735617	attacking biden biggest fing hear hunter investigating prosecutors rt team	10
2132	0	Jstewartresist	RT @donwinslow: It's official. All 50 States and Washington DC have now certified their presidential election results.   @JoeBiden's nation…	1336891531307966464	50 certified dc election nation official presidential results rt states washington	11
2133	0	proudCanadavet	RT @DemocratsCare: So every state in the country &amp; DC have officially certified their votes. Joe won in a landslide with 306 electoral vote…	1336892004417024001	306 amp certified country dc electoral joe landslide officially rt state vote votes won	14
2134	0	KatTompkins	"RT @MSNBC: ""We are now one election away...from losing our democracy because one party doesn't believe in it,"" political strategist Steve S…"	1336895972165767168	away democracy election from it losing party political rt steve strategist we	12
2135	0	Dappy_52	RT @marceelias: This time for real...  Trump/GOP started the day 1-51 in court.🥳 Trump/GOP ended the day 1-55 in court.🥳 Goodnight.😴	1336895972115443713	51 55 court court day day ended goodnight gop gop real rt started time trump trump	16
2136	0	dogemperor	RT @kylegriffin1: Breaking: Sidney Powell's post-election 'Kraken' is now nearly limbless.  A federal judge has dismissed Powell's effort t…	1336900144709718016	breaking dismissed effort election federal judge kraken limbless post powell powell rt sidney	13
2137	0	DianeEugenio	RT @jacobkornbluh: VIDEO: Trump tells the crowd at the Hanukkah party that with the help of “certain very important people, if they have wi…	1336900272954732544	certain crowd hanukkah important party people rt tells trump video wi	11
2138	0	HRHAdeyemiAdams	@WajahatAli In other news, Trump's campaign has recorded over $207 Million in donations towards their fight to 'reg… https://t.co/RVU5f32CAh	1336900258782121985	207 campaign donations fight million news recorded reg trump	9
2139	0	KimManley7	RT @SenWarren: Trump spent months promoting the ineffective drug hydroxychloroquine, but he didn’t secure more doses of the vaccine when it…	1336900254596177920	didn doses drug hydroxychloroquine ineffective it months promoting rt secure spent trump vaccine	13
2140	0	Bob78308342	RT @andrew_rudick: If Hunter Biden is found to have broken federal laws, he can and will be held accountable; meanwhile, a US President is…	1336900398960029696	accountable biden broken federal found held hunter is laws meanwhile president rt	12
2141	0	stella105eric	RT @BillyDStarchild: Donald Trump: There was a 97% chance on election night that I was going to win.  Kayleigh McEnany: There was a 1 in 1,…	1336901805842698240	97 chance donald election kayleigh mcenany night rt trump win	10
2142	0	tari1231	RT @CaptNostradamus: Trump Family Business Faces Post-Election Reckoning https://t.co/RFhikS0phF	1336905086153359365	business election faces family post reckoning rt trump	8
2143	0	bohoshay	RT @Mikel_Jollett: So either Clarence Thomas, Amy Coney Barrett, Brett Kavanaugh, Neil Gorsuch, Samuel Alito, Brian Kemp, Doug Ducey, the F…	1336905083569778689	alito amy barrett brett brian clarence coney doug ducey gorsuch kavanaugh kemp neil rt samuel thomas	16
2144	0	soultravelers3	RT @BoutrousTed: America, let’s not forget to have a huge celebration and burst of immense joy to commemorate the purging of Donald Trump a…	1336905072459083776	america burst celebration commemorate donald forget huge immense joy let purging rt trump	13
2145	0	SusanDorringto2	RT @marceelias: This time for real...  Trump/GOP started the day 1-51 in court.🥳 Trump/GOP ended the day 1-55 in court.🥳 Goodnight.😴	1336905065932591111	51 55 court court day day ended goodnight gop gop real rt started time trump trump	16
2146	0	colibri88888	RT @marceelias: Trump/GOP started the day 1-51 in court.🥳 Trump/GOP ended the day 1-54 in court.🥳 Goodnight.😴	1336905063105613824	51 54 court court day day ended goodnight gop gop rt started trump trump	14
2147	0	RolandGothard	"RT @Barnes_Law: @JebBush Guess you never read Bush v. Gore, did you Jeb? The key Q: ""whether the Florida Supreme Court established new stan…"	1336908048099577857	bush court established florida gore guess jeb key read rt stan supreme whether	13
2148	0	gabe_aguilar03	RT @kurtbardella: Hey Republicans: if you're okay with investigating Hunter Biden's finances, you should have no problem investigating @rea…	1336908352744423424	biden finances hey hunter investigating investigating problem republicans rt	9
2149	0	SusanDorringto2	RT @RobertCooper58: BREAKING: All 50 states and DC have now certified their presidential election results 👏👏👏👏  #JoeBidenPresidentElect #Ka…	1336909612952420352	50 breaking certified dc election joebidenpresidentelect ka presidential results rt states 👏👏👏👏	12
2150	0	Prosperous1776	RT @Prosperous1776: IS the Supreme Court of the United States REALLY going to look the other way while PA &amp; other states flout the Constitu…	1336909586381627393	amp constitu court flout pa rt states states supreme united	10
2151	0	Prosperous1776	RT @Prosperous1776: YouTube to Delete Content Alleging Presidential Election Fraud  https://t.co/XG2a0H5ZDY  Sadly, YouTube has become an e…	1336912574152134657	alleging content delete election fraud presidential rt sadly youtube youtube	10
2152	0	Abuelissss	RT @joncoopertweets: Hawaii became the final state to certify the results of its presidential election Tuesday, declaring Joe Biden the win…	1336912454689976321	biden certify declaring election final hawaii joe presidential results rt state tuesday win	13
2153	0	blancheliston	RT @SeanPrevil: This is false. Richard Nixon won both Florida and Ohio and still lost to John F. Kennedy in the 1960 presidential election.…	1336912400692498432	1960 election false florida john kennedy lost nixon ohio presidential richard rt won	13
2154	0	kennjm1	RT @FrankLuntz: All 50 states and D.C. have now certified their presidential election results.  👉🏻 https://t.co/nXCO0P1X47 https://t.co/F9m…	1336912355041574914	50 certified election presidential results rt states 👉🏻	8
2155	0	elephant1417	RT @BillKristol: It’s possible we might get some better policies from the Biden Administration and a narrowly Republican senate than a 50-5…	1336913074062831618	50 administration biden it narrowly policies republican rt senate	9
2156	0	LilyGreenLily	RT @ddale8: Unlike Trump himself, Trump's (nonsense-filled) Supreme Court brief does not claim that there was mass fraud in the election. I…	1336913064944275458	claim court election filled fraud himself mass nonsense rt supreme trump trump unlike	13
2157	0	notComey	"RT @allinwithchris: Michigan AG on Texas AG's pro-Trump lawsuit: ""Stay in your lane."" https://t.co/ga4Pv1w79r"	1336913051639898112	ag ag lane lawsuit michigan pro rt stay texas trump	10
2158	0	notComey	RT @TheLastWord: .@gwlauren, CEO of Fair Fight Action, tells @Lawrence that Sen. Kelly Loeffler (R-GA) and Sen. David Perdue (R-GA) are “pl…	1336913049454747648	@gwlauren action ceo david fair fight ga ga kelly loeffler perdue pl rt sen sen tells	16
2159	0	Abuelissss	RT @donwinslow: It's official. All 50 States and Washington DC have now certified their presidential election results.   @JoeBiden's nation…	1336914365702942722	50 certified dc election nation official presidential results rt states washington	11
2160	0	netbacker	RT @adakiyai: Jake Tapper Delivers Blistering Commentary on the State of the Republican Party: ‘If You Cross the President, You Actually Fe…	1336917372456747009	blistering commentary cross delivers fe if jake party president republican rt state tapper	13
2161	0	joannesykes62	RT @donwinslow: It's official. All 50 States and Washington DC have now certified their presidential election results.   @JoeBiden's nation…	1336917862888304640	50 certified dc election nation official presidential results rt states washington	11
2162	0	joannesykes62	RT @MattNegrin: If you're reprinting a statement about Hunter's taxes from a Republican who said nothing about Trump's tax fraud or hiding…	1336918100084604929	fraud hiding hunter reprinting republican rt statement tax taxes trump	10
2163	0	inezsneks	RT @sfpelosi: #BREAKING — It’s Official!   50 States and DC have certified their presidential election results. @JoeBiden WON with 306 Elec…	1336921499790405639	306 50 breaking certified dc elec election it official presidential results rt states won	14
2164	0	MarieFr12579649	RT @kurteichenwald: Trump has now lost 55 times in court. He won once - getting a handful of ballots that arrived in PA between 7-9 days af…	1336922368627920896	55 af arrived ballots court days handful lost pa rt times trump won	13
2165	0	behe_2020	RT @BillKristol: It’s possible we might get some better policies from the Biden Administration and a narrowly Republican senate than a 50-5…	1336923424233463808	50 administration biden it narrowly policies republican rt senate	9
2166	0	netbacker	RT @rockmom: Just a reminder that Bush v. Gore was argued by the premier appellate lawyer in America at that time, Ted Olson. Trump has....…	1336923422958370818	america appellate argued bush gore has lawyer olson premier reminder rt ted time trump	14
